,Date,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
136,07/15/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/15/2020,Bronx,79,48575,5635,398039
137,07/16/2020,0.1,1,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/16/2020,Bronx,68,48643,5250,403289
138,07/17/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/17/2020,Bronx,72,48715,5748,409037
139,07/18/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/18/2020,Bronx,54,48769,4297,413334
140,07/19/2020,0.4,5,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/19/2020,Bronx,68,48837,3543,416877
141,07/20/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/20/2020,Bronx,89,48926,4443,421320
142,07/21/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/21/2020,Bronx,91,49017,5492,426812
143,07/22/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/22/2020,Bronx,69,49086,4802,431614
144,07/23/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/23/2020,Bronx,114,49200,5276,436890
145,07/24/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/24/2020,Bronx,80,49280,4754,441644
146,07/25/2020,0.4,5,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/25/2020,Bronx,56,49336,3711,445355
147,07/26/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/26/2020,Bronx,52,49388,3459,448814
148,07/27/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/27/2020,Bronx,34,49422,3654,452468
149,07/28/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/28/2020,Bronx,59,49481,3397,455865
150,07/29/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/29/2020,Bronx,46,49527,4741,460606
151,07/30/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/30/2020,Bronx,46,49573,3994,464600
152,07/31/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,07/31/2020,Bronx,53,49626,5253,469853
153,08/01/2020,0.7,8,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/01/2020,Bronx,50,49676,3384,473237
154,08/02/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/02/2020,Bronx,38,49714,3630,476867
155,08/03/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/03/2020,Bronx,109,49823,7059,483926
156,08/04/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/04/2020,Bronx,83,49906,5301,489227
157,08/05/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/05/2020,Bronx,74,49980,5205,494432
158,08/06/2020,0.6,7,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/06/2020,Bronx,77,50057,5151,499583
159,08/07/2020,0.6,7,PFIZER LAB SITE,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/07/2020,Bronx,63,50120,4634,504217
160,08/08/2020,0.5,6,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/08/2020,Bronx,68,50188,5261,509478
161,08/09/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/09/2020,Bronx,38,50226,4747,514225
162,08/10/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/10/2020,Bronx,52,50278,5083,519308
163,08/11/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/11/2020,Bronx,91,50369,7934,527242
164,08/12/2020,0.6,7,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/12/2020,Bronx,116,50485,7110,534352
165,08/13/2020,0.6,7,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/13/2020,Bronx,94,50579,6420,540772
166,08/14/2020,0.4,5,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/14/2020,Bronx,72,50651,6849,547621
167,08/15/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/15/2020,Bronx,73,50724,6399,554020
168,08/16/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/16/2020,Bronx,62,50786,4742,558762
169,08/17/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/17/2020,Bronx,54,50840,4675,563437
170,08/18/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/18/2020,Bronx,67,50907,5591,569028
171,08/19/2020,0.4,5,PFIZER LAB SITE,17,71.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/19/2020,Bronx,47,50954,5402,574430
172,08/20/2020,0.4,5,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/20/2020,Bronx,56,51010,6412,580842
173,08/21/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/21/2020,Bronx,57,51067,6574,587416
174,08/22/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/22/2020,Bronx,70,51137,4937,592353
175,08/23/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/23/2020,Bronx,57,51194,5141,597494
176,08/24/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/24/2020,Bronx,45,51239,4296,601790
177,08/25/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/25/2020,Bronx,53,51292,5358,607148
178,08/26/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/26/2020,Bronx,65,51357,5535,612683
179,08/27/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/27/2020,Bronx,49,51406,6190,618873
180,08/28/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/28/2020,Bronx,62,51468,6305,625178
181,08/29/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/29/2020,Bronx,65,51533,6778,631956
182,08/30/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/30/2020,Bronx,77,51610,4854,636810
183,08/31/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,08/31/2020,Bronx,53,51663,4880,641690
184,09/01/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/01/2020,Bronx,48,51711,7314,649004
185,09/02/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/02/2020,Bronx,57,51768,5696,654700
186,09/03/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/03/2020,Bronx,52,51820,6594,661294
187,09/04/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/04/2020,Bronx,40,51860,6365,667659
188,09/05/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/05/2020,Bronx,52,51912,5858,673517
189,09/06/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/06/2020,Bronx,32,51944,4414,677931
190,09/07/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/07/2020,Bronx,40,51984,5366,683297
191,09/08/2020,0.3,3,PFIZER LAB SITE,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/08/2020,Bronx,34,52018,5571,688868
192,09/09/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/09/2020,Bronx,58,52076,5655,694523
193,09/10/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/10/2020,Bronx,49,52125,5615,700138
194,09/11/2020,0.3,3,PFIZER LAB SITE,14,58.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/11/2020,Bronx,61,52186,7455,707593
195,09/12/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/12/2020,Bronx,49,52235,4625,712218
196,09/13/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/13/2020,Bronx,46,52281,4288,716506
197,09/14/2020,0.2,2,PFIZER LAB SITE,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/14/2020,Bronx,54,52335,4856,721362
198,09/15/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/15/2020,Bronx,36,52371,4810,726172
199,09/16/2020,0.2,2,PFIZER LAB SITE,15,63.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/16/2020,Bronx,51,52422,5950,732122
200,09/17/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/17/2020,Bronx,46,52468,5601,737723
201,09/18/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/18/2020,Bronx,58,52526,6097,743820
202,09/19/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/19/2020,Bronx,52,52578,7106,750926
203,09/20/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/20/2020,Bronx,41,52619,3854,754780
204,09/21/2020,0.3,3,PFIZER LAB SITE,18,75.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/21/2020,Bronx,47,52666,5869,760649
205,09/22/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/22/2020,Bronx,44,52710,5074,765723
206,09/23/2020,0.2,2,PFIZER LAB SITE,4,17.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/23/2020,Bronx,46,52756,5812,771535
207,09/24/2020,0.5,6,PFIZER LAB SITE,10,42.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/24/2020,Bronx,59,52815,7131,778666
208,09/25/2020,0.8,9,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/25/2020,Bronx,57,52872,6388,785054
209,09/26/2020,0.5,6,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/26/2020,Bronx,48,52920,4941,789995
210,09/27/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/27/2020,Bronx,36,52956,3456,793451
211,09/28/2020,0.2,2,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/28/2020,Bronx,69,53025,6624,800075
212,09/29/2020,0.2,2,PFIZER LAB SITE,17,71.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/29/2020,Bronx,66,53091,6152,806227
213,09/30/2020,0.3,3,PFIZER LAB SITE,24,100.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,09/30/2020,Bronx,78,53169,6093,812320
214,10/01/2020,0.3,3,PFIZER LAB SITE,2,8.0,"New York-Newark-Jersey City, NY-NJ-PA",Bronx,40.8679,-73.87809,10/01/2020,Bronx,63,53232,6554,818874
215,03/01/2020,0.3,3,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/01/2020,Erie,0,0,0,0
216,03/01/2020,0.6,7,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/01/2020,Erie,0,0,0,0
217,03/02/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/02/2020,Erie,0,0,0,0
218,03/02/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/02/2020,Erie,0,0,0,0
219,03/03/2020,0.3,3,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/03/2020,Erie,0,0,0,0
220,03/03/2020,0.4,5,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/03/2020,Erie,0,0,0,0
221,03/04/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/04/2020,Erie,0,0,6,6
222,03/04/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/04/2020,Erie,0,0,6,6
223,03/05/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/05/2020,Erie,0,0,6,12
224,03/05/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/05/2020,Erie,0,0,6,12
225,03/06/2020,0.3,3,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/06/2020,Erie,0,0,0,12
226,03/06/2020,0.4,5,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/06/2020,Erie,0,0,0,12
227,03/07/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/07/2020,Erie,0,0,2,14
228,03/07/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/07/2020,Erie,0,0,2,14
229,03/08/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/08/2020,Erie,0,0,1,15
230,03/08/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/08/2020,Erie,0,0,1,15
231,03/09/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/09/2020,Erie,0,0,1,16
232,03/09/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/09/2020,Erie,0,0,1,16
233,03/10/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/10/2020,Erie,0,0,2,18
234,03/10/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/10/2020,Erie,0,0,2,18
235,03/11/2020,0.3,3,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/11/2020,Erie,0,0,0,18
236,03/11/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/11/2020,Erie,0,0,0,18
237,03/12/2020,0.4,5,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/12/2020,Erie,0,0,13,31
238,03/12/2020,0.5,6,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/12/2020,Erie,0,0,13,31
239,03/13/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/13/2020,Erie,0,0,5,36
240,03/13/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/13/2020,Erie,0,0,5,36
241,03/14/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/14/2020,Erie,3,3,22,58
242,03/14/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/14/2020,Erie,3,3,22,58
243,03/15/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/15/2020,Erie,3,6,10,68
244,03/15/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/15/2020,Erie,3,6,10,68
245,03/16/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/16/2020,Erie,1,7,2,70
246,03/16/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/16/2020,Erie,1,7,2,70
247,03/17/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/17/2020,Erie,0,7,2,72
248,03/17/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/17/2020,Erie,0,7,2,72
249,03/18/2020,0.3,3,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/18/2020,Erie,21,28,130,202
250,03/18/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/18/2020,Erie,21,28,130,202
251,03/19/2020,0.3,3,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/19/2020,Erie,3,31,43,245
252,03/19/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/19/2020,Erie,3,31,43,245
253,03/20/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/20/2020,Erie,7,38,55,300
254,03/20/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/20/2020,Erie,7,38,55,300
255,03/21/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/21/2020,Erie,16,54,111,411
256,03/21/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/21/2020,Erie,16,54,111,411
257,03/22/2020,0.3,3,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/22/2020,Erie,33,87,247,658
258,03/22/2020,0.4,5,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/22/2020,Erie,33,87,247,658
259,03/23/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/23/2020,Erie,20,107,100,758
260,03/23/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/23/2020,Erie,20,107,100,758
261,03/24/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/24/2020,Erie,15,122,114,872
262,03/24/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/24/2020,Erie,15,122,114,872
263,03/25/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/25/2020,Erie,12,134,116,988
264,03/25/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/25/2020,Erie,12,134,116,988
265,03/26/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/26/2020,Erie,85,219,348,1336
266,03/26/2020,0.3,3,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/26/2020,Erie,85,219,348,1336
267,03/27/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/27/2020,Erie,99,318,370,1706
268,03/27/2020,0.5,6,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/27/2020,Erie,99,318,370,1706
269,03/28/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/28/2020,Erie,40,358,126,1832
270,03/28/2020,0.5,6,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/28/2020,Erie,40,358,126,1832
271,03/29/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/29/2020,Erie,18,376,67,1899
272,03/29/2020,0.2,2,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/29/2020,Erie,18,376,67,1899
273,03/30/2020,0.1,1,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/30/2020,Erie,62,438,189,2088
274,03/30/2020,0.4,5,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/30/2020,Erie,62,438,189,2088
275,03/31/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,03/31/2020,Erie,26,464,119,2207
276,03/31/2020,0.5,6,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,03/31/2020,Erie,26,464,119,2207
277,04/01/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,04/01/2020,Erie,153,617,571,2778
278,04/01/2020,0.4,5,Buffalo Near-Road,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.9211072796373,-78.7658253281598,04/01/2020,Erie,153,617,571,2778
279,04/02/2020,0.2,2,BUFFALO,24,100.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Erie,42.8769066671345,-78.8095260117327,04/02/2020,Erie,103,720,429,3207
