"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/07/2020","AQS","360790005","1","0.043","ppm","40","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/08/2020","AQS","360790005","1","0.043","ppm","40","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/09/2020","AQS","360790005","1","0.052","ppm","48","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/10/2020","AQS","360790005","1","0.041","ppm","38","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/11/2020","AQS","360790005","1","0.04","ppm","37","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/12/2020","AQS","360790005","1","0.038","ppm","35","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/13/2020","AQS","360790005","1","0.043","ppm","40","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/14/2020","AQS","360790005","1","0.04","ppm","37","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/15/2020","AQS","360790005","1","0.044","ppm","41","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/16/2020","AQS","360790005","1","0.043","ppm","40","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/17/2020","AQS","360790005","1","0.034","ppm","31","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/18/2020","AQS","360790005","1","0.044","ppm","41","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/19/2020","AQS","360790005","1","0.038","ppm","35","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/20/2020","AQS","360790005","1","0.039","ppm","36","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/21/2020","AQS","360790005","1","0.043","ppm","40","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/22/2020","AQS","360790005","1","0.044","ppm","41","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/23/2020","AQS","360790005","1","0.038","ppm","35","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/24/2020","AQS","360790005","1","0.041","ppm","38","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/25/2020","AQS","360790005","1","0.035","ppm","32","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/26/2020","AQS","360790005","1","0.047","ppm","44","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/27/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/28/2020","AQS","360790005","1","0.039","ppm","36","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/29/2020","AQS","360790005","1","0.044","ppm","41","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/30/2020","AQS","360790005","1","0.036","ppm","33","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"03/31/2020","AQS","360790005","1","0.039","ppm","36","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/01/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/02/2020","AQS","360790005","1","0.041","ppm","38","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/03/2020","AQS","360790005","1","0.036","ppm","33","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/04/2020","AQS","360790005","1","0.042","ppm","39","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/05/2020","AQS","360790005","1","0.034","ppm","31","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/06/2020","AQS","360790005","1","0.042","ppm","39","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/07/2020","AQS","360790005","1","0.052","ppm","48","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/08/2020","AQS","360790005","1","0.038","ppm","35","MT NINHAM","13","76.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/09/2020","AQS","360790005","1","0.044","ppm","41","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/10/2020","AQS","360790005","1","0.037","ppm","34","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/11/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/12/2020","AQS","360790005","1","0.05","ppm","46","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/13/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/14/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","16","94.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/15/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/16/2020","AQS","360790005","1","0.043","ppm","40","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/17/2020","AQS","360790005","1","0.048","ppm","44","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/18/2020","AQS","360790005","1","0.04","ppm","37","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/19/2020","AQS","360790005","1","0.053","ppm","49","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/20/2020","AQS","360790005","1","0.042","ppm","39","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/21/2020","AQS","360790005","1","0.04","ppm","37","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/22/2020","AQS","360790005","1","0.043","ppm","40","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/23/2020","AQS","360790005","1","0.042","ppm","39","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/24/2020","AQS","360790005","1","0.04","ppm","37","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/25/2020","AQS","360790005","1","0.048","ppm","44","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/26/2020","AQS","360790005","1","0.042","ppm","39","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/27/2020","AQS","360790005","1","0.038","ppm","35","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/28/2020","AQS","360790005","1","0.044","ppm","41","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/29/2020","AQS","360790005","1","0.045","ppm","42","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"04/30/2020","AQS","360790005","1","0.047","ppm","44","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/01/2020","AQS","360790005","1","0.053","ppm","49","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/02/2020","AQS","360790005","1","0.042","ppm","39","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/03/2020","AQS","360790005","1","0.053","ppm","49","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/04/2020","AQS","360790005","1","0.041","ppm","38","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/05/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/06/2020","AQS","360790005","1","0.036","ppm","33","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/08/2020","AQS","360790005","1","0.041","ppm","38","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/10/2020","AQS","360790005","1","0.049","ppm","45","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/11/2020","AQS","360790005","1","0.042","ppm","39","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/12/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/13/2020","AQS","360790005","1","0.043","ppm","40","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/14/2020","AQS","360790005","1","0.053","ppm","49","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/15/2020","AQS","360790005","1","0.056","ppm","54","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/16/2020","AQS","360790005","1","0.041","ppm","38","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/17/2020","AQS","360790005","1","0.049","ppm","45","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/18/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/19/2020","AQS","360790005","1","0.045","ppm","42","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/20/2020","AQS","360790005","1","0.046","ppm","43","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/21/2020","AQS","360790005","1","0.051","ppm","47","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/22/2020","AQS","360790005","1","0.05","ppm","46","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/23/2020","AQS","360790005","1","0.031","ppm","29","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/24/2020","AQS","360790005","1","0.041","ppm","38","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/25/2020","AQS","360790005","1","0.028","ppm","26","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/26/2020","AQS","360790005","1","0.052","ppm","48","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/27/2020","AQS","360790005","1","0.04","ppm","37","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/28/2020","AQS","360790005","1","0.017","ppm","16","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/29/2020","AQS","360790005","1","0.025","ppm","23","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/30/2020","AQS","360790005","1","0.042","ppm","39","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"05/31/2020","AQS","360790005","1","0.034","ppm","31","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"06/01/2020","AQS","360790005","1","0.037","ppm","34","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"06/02/2020","AQS","360790005","1","0.044","ppm","41","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
"06/03/2020","AQS","360790005","1","0.044","ppm","41","MT NINHAM","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","079","Putnam","41.45589","-73.70977"
