,Date,Daily Max 8-hour Ozone Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
179,08/27/2020,0.012,11,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,08/27/2020,Albany,10,2746,1264,104396
180,08/28/2020,0.03,28,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,08/28/2020,Albany,8,2754,1183,105579
181,08/29/2020,0.028999999999999998,27,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,08/29/2020,Albany,10,2764,1519,107098
182,08/30/2020,0.026000000000000002,24,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,08/30/2020,Albany,6,2770,594,107692
183,08/31/2020,0.027000000000000003,25,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,08/31/2020,Albany,16,2786,841,108533
184,09/01/2020,0.028999999999999998,27,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/01/2020,Albany,5,2791,1116,109649
185,09/02/2020,0.022000000000000002,20,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/02/2020,Albany,11,2802,1655,111304
186,09/03/2020,0.034,31,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/03/2020,Albany,17,2819,899,112203
187,09/04/2020,0.032,30,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/04/2020,Albany,4,2823,996,113199
188,09/05/2020,0.032,30,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/05/2020,Albany,8,2831,824,114023
189,09/06/2020,0.034,31,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/06/2020,Albany,2,2833,727,114750
190,09/07/2020,0.046,43,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/07/2020,Albany,7,2840,665,115415
191,09/08/2020,0.045,42,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/08/2020,Albany,6,2846,499,115914
192,09/09/2020,0.044000000000000004,41,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/09/2020,Albany,13,2859,724,116638
193,09/10/2020,0.026000000000000002,24,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/10/2020,Albany,23,2882,1326,117964
194,09/11/2020,0.028999999999999998,27,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/11/2020,Albany,14,2896,1386,119350
195,09/12/2020,0.026000000000000002,24,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/12/2020,Albany,19,2915,844,120194
196,09/13/2020,0.035,32,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/13/2020,Albany,6,2921,555,120749
197,09/14/2020,0.023,21,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/14/2020,Albany,15,2936,797,121546
198,09/15/2020,0.023,21,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/15/2020,Albany,12,2948,997,122543
199,09/16/2020,0.038,35,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/16/2020,Albany,21,2969,1084,123627
200,09/17/2020,0.03,28,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/17/2020,Albany,10,2979,1229,124856
201,09/18/2020,0.031,29,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/18/2020,Albany,27,3006,1322,126178
202,09/19/2020,0.027999999999999997,26,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/19/2020,Albany,10,3016,1147,127325
203,09/20/2020,0.03,28,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/20/2020,Albany,8,3024,669,127994
204,09/21/2020,0.031,29,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/21/2020,Albany,13,3037,776,128770
205,09/22/2020,0.034,31,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/22/2020,Albany,6,3043,869,129639
206,09/23/2020,0.045,42,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/23/2020,Albany,10,3053,1519,131158
207,09/24/2020,0.044000000000000004,41,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/24/2020,Albany,10,3063,1348,132506
208,09/25/2020,0.053,49,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/25/2020,Albany,19,3082,1202,133708
209,09/26/2020,0.045,42,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/26/2020,Albany,13,3095,1091,134799
210,09/27/2020,0.034,31,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/27/2020,Albany,9,3104,789,135588
211,09/28/2020,0.037000000000000005,34,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/28/2020,Albany,12,3116,939,136527
212,09/29/2020,0.03,28,LOUDONVILLE,17,100.0,Albany,42.68075,-73.75733000000001,09/29/2020,Albany,4,3120,925,137452
213,09/30/2020,0.028999999999999998,27,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,09/30/2020,Albany,13,3133,1496,138948
214,10/01/2020,0.032,30,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/01/2020,Albany,20,3153,1343,140291
215,10/02/2020,0.024,22,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/02/2020,Albany,22,3175,1783,142074
216,10/03/2020,0.023,21,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/03/2020,Albany,15,3190,1052,143126
217,10/04/2020,0.026000000000000002,24,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/04/2020,Albany,11,3201,833,143959
218,10/05/2020,0.034,31,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/05/2020,Albany,17,3218,1061,145020
219,10/06/2020,0.038,35,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/06/2020,Albany,15,3233,1328,146348
220,10/07/2020,0.034,31,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/07/2020,Albany,18,3251,2089,148437
221,10/08/2020,0.025,23,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/08/2020,Albany,17,3268,2240,150677
222,10/09/2020,0.031,29,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/09/2020,Albany,12,3280,2225,152902
223,10/10/2020,0.040999999999999995,38,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/10/2020,Albany,13,3293,1823,154725
224,10/11/2020,0.024,22,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/11/2020,Albany,11,3304,819,155544
225,10/12/2020,0.027000000000000003,25,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/12/2020,Albany,20,3324,1393,156937
226,10/13/2020,0.023,21,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/13/2020,Albany,19,3343,1278,158215
227,10/14/2020,0.036000000000000004,33,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/14/2020,Albany,26,3369,1823,160038
228,10/15/2020,0.049,45,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/15/2020,Albany,14,3383,3007,163045
229,10/16/2020,0.032,30,LOUDONVILLE,18,75.0,Albany,42.68075,-73.75733000000001,10/16/2020,Albany,15,3398,1318,164363
230,10/17/2020,0.034,31,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/17/2020,Albany,18,3416,1354,165717
231,10/18/2020,0.033,31,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/18/2020,Albany,11,3427,769,166486
232,10/19/2020,0.03,28,LOUDONVILLE,18,75.0,Albany,42.68075,-73.75733000000001,10/19/2020,Albany,9,3436,997,167483
233,10/20/2020,0.028999999999999998,27,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/20/2020,Albany,24,3460,1466,168949
234,10/21/2020,0.028999999999999998,27,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/21/2020,Albany,28,3488,1454,170403
235,10/22/2020,0.03,28,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/22/2020,Albany,28,3516,1856,172259
236,10/23/2020,0.039,36,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/23/2020,Albany,33,3549,2694,174953
237,10/24/2020,0.023,21,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/24/2020,Albany,28,3577,1148,176101
238,10/25/2020,0.027999999999999997,26,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/25/2020,Albany,13,3590,809,176910
239,10/26/2020,0.019,18,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/26/2020,Albany,23,3613,1212,178122
240,10/27/2020,0.022000000000000002,20,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/27/2020,Albany,14,3627,1082,179204
241,10/28/2020,0.012,11,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/28/2020,Albany,33,3660,2240,181444
242,10/29/2020,0.024,22,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/29/2020,Albany,45,3705,2037,183481
243,10/30/2020,0.025,23,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/30/2020,Albany,19,3724,1581,185062
244,10/31/2020,0.025,23,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,10/31/2020,Albany,26,3750,1578,186640
245,11/01/2020,0.025,23,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/01/2020,Albany,21,3771,905,187545
246,11/02/2020,0.034,31,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/02/2020,Albany,31,3802,1432,188977
247,11/03/2020,0.027999999999999997,26,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/03/2020,Albany,43,3845,1169,190146
248,11/04/2020,0.028999999999999998,27,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/04/2020,Albany,32,3877,2982,193128
249,11/05/2020,0.043,40,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/05/2020,Albany,65,3942,3059,196187
250,11/06/2020,0.04,37,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/06/2020,Albany,82,4024,2976,199163
251,11/07/2020,0.049,45,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/07/2020,Albany,25,4049,2845,202008
252,11/08/2020,0.047,44,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/08/2020,Albany,46,4095,976,202984
253,11/09/2020,0.039,36,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/09/2020,Albany,97,4192,1767,204751
254,11/10/2020,0.033,31,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/10/2020,Albany,60,4252,4990,209741
255,11/11/2020,0.025,23,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/11/2020,Albany,84,4336,2714,212455
256,11/12/2020,0.024,22,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/12/2020,Albany,89,4425,3923,216378
257,11/13/2020,0.024,22,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/13/2020,Albany,89,4514,3012,219390
258,11/14/2020,0.028999999999999998,27,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/14/2020,Albany,15,4529,1000,220390
259,11/15/2020,0.034,31,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/15/2020,Albany,43,4572,1955,222345
260,11/16/2020,0.028999999999999998,27,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/16/2020,Albany,81,4653,1773,224118
261,11/17/2020,0.031,29,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/17/2020,Albany,77,4730,1628,225746
262,11/18/2020,0.032,30,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/18/2020,Albany,92,4822,2566,228312
263,11/19/2020,0.027000000000000003,25,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/19/2020,Albany,84,4906,4662,232974
264,11/20/2020,0.026000000000000002,24,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/20/2020,Albany,107,5013,2351,235325
265,11/21/2020,0.027000000000000003,25,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/21/2020,Albany,95,5108,3915,239240
266,11/22/2020,0.015,14,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/22/2020,Albany,40,5148,1827,241067
267,11/23/2020,0.027000000000000003,25,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/23/2020,Albany,85,5233,2269,243336
268,11/24/2020,0.027999999999999997,26,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/24/2020,Albany,91,5324,2282,245618
269,11/25/2020,0.024,22,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/25/2020,Albany,102,5426,2909,248527
270,11/26/2020,0.021,19,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/26/2020,Albany,129,5555,2300,250827
271,11/27/2020,0.021,19,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/27/2020,Albany,63,5618,1911,252738
272,11/28/2020,0.027000000000000003,25,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/28/2020,Albany,94,5712,2465,255203
273,11/29/2020,0.027000000000000003,25,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/29/2020,Albany,104,5816,2187,257390
274,11/30/2020,0.028999999999999998,27,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,11/30/2020,Albany,152,5968,2826,260216
275,12/01/2020,0.026000000000000002,24,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,12/01/2020,Albany,170,6138,2656,262872
276,12/02/2020,0.033,31,LOUDONVILLE,24,100.0,Albany,42.68075,-73.75733000000001,12/02/2020,Albany,120,6258,2848,265720
277,12/03/2020,0.023,21,LOUDONVILLE,18,75.0,Albany,42.68075,-73.75733000000001,12/03/2020,Albany,148,6406,3002,268722
278,03/01/2020,0.036000000000000004,33,IS 52,17,100.0,Bronx,40.816,-73.902,03/01/2020,Bronx,0,0,0,0
279,03/01/2020,0.039,36,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/01/2020,Bronx,0,0,0,0
280,03/02/2020,0.03,28,IS 52,17,100.0,Bronx,40.816,-73.902,03/02/2020,Bronx,0,0,0,0
281,03/02/2020,0.033,31,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/02/2020,Bronx,0,0,0,0
282,03/03/2020,0.027999999999999997,26,IS 52,17,100.0,Bronx,40.816,-73.902,03/03/2020,Bronx,0,0,1,1
283,03/03/2020,0.032,30,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/03/2020,Bronx,0,0,1,1
284,03/04/2020,0.035,32,IS 52,17,100.0,Bronx,40.816,-73.902,03/04/2020,Bronx,0,0,0,1
285,03/04/2020,0.037000000000000005,34,PFIZER LAB SITE,24,100.0,Bronx,40.8679,-73.87809,03/04/2020,Bronx,0,0,0,1
286,03/05/2020,0.031,29,IS 52,17,100.0,Bronx,40.816,-73.902,03/05/2020,Bronx,0,0,5,6
287,03/05/2020,0.035,32,PFIZER LAB SITE,16,94.0,Bronx,40.8679,-73.87809,03/05/2020,Bronx,0,0,5,6
288,03/06/2020,0.028999999999999998,27,IS 52,17,100.0,Bronx,40.816,-73.902,03/06/2020,Bronx,0,0,6,12
289,03/06/2020,0.031,29,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/06/2020,Bronx,0,0,6,12
290,03/07/2020,0.037000000000000005,34,IS 52,17,100.0,Bronx,40.816,-73.902,03/07/2020,Bronx,0,0,17,29
291,03/07/2020,0.04,37,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/07/2020,Bronx,0,0,17,29
292,03/08/2020,0.032,30,IS 52,17,100.0,Bronx,40.816,-73.902,03/08/2020,Bronx,1,1,16,45
293,03/08/2020,0.036000000000000004,33,PFIZER LAB SITE,13,76.0,Bronx,40.8679,-73.87809,03/08/2020,Bronx,1,1,16,45
294,03/09/2020,0.034,31,IS 52,17,100.0,Bronx,40.816,-73.902,03/09/2020,Bronx,4,5,31,76
295,03/09/2020,0.038,35,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/09/2020,Bronx,4,5,31,76
296,03/10/2020,0.028999999999999998,27,IS 52,17,100.0,Bronx,40.816,-73.902,03/10/2020,Bronx,0,5,47,123
297,03/10/2020,0.031,29,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/10/2020,Bronx,0,5,47,123
298,03/11/2020,0.026000000000000002,24,IS 52,17,100.0,Bronx,40.816,-73.902,03/11/2020,Bronx,2,7,31,154
299,03/11/2020,0.032,30,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/11/2020,Bronx,2,7,31,154
300,03/12/2020,0.024,22,IS 52,17,100.0,Bronx,40.816,-73.902,03/12/2020,Bronx,3,10,36,190
301,03/12/2020,0.03,28,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/12/2020,Bronx,3,10,36,190
302,03/13/2020,0.039,36,IS 52,17,100.0,Bronx,40.816,-73.902,03/13/2020,Bronx,10,20,99,289
303,03/13/2020,0.040999999999999995,38,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/13/2020,Bronx,10,20,99,289
304,03/14/2020,0.036000000000000004,33,IS 52,17,100.0,Bronx,40.816,-73.902,03/14/2020,Bronx,8,28,80,369
305,03/14/2020,0.038,35,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/14/2020,Bronx,8,28,80,369
306,03/15/2020,0.038,35,IS 52,17,100.0,Bronx,40.816,-73.902,03/15/2020,Bronx,29,57,116,485
307,03/15/2020,0.04,37,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/15/2020,Bronx,29,57,116,485
308,03/16/2020,0.033,31,IS 52,17,100.0,Bronx,40.816,-73.902,03/16/2020,Bronx,29,86,151,636
309,03/16/2020,0.037000000000000005,34,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/16/2020,Bronx,29,86,151,636
310,03/17/2020,0.024,22,IS 52,17,100.0,Bronx,40.816,-73.902,03/17/2020,Bronx,123,209,433,1069
311,03/17/2020,0.028999999999999998,27,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/17/2020,Bronx,123,209,433,1069
312,03/18/2020,0.028999999999999998,27,IS 52,17,100.0,Bronx,40.816,-73.902,03/18/2020,Bronx,154,363,597,1666
313,03/18/2020,0.036000000000000004,33,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/18/2020,Bronx,154,363,597,1666
314,03/19/2020,0.027000000000000003,25,IS 52,17,100.0,Bronx,40.816,-73.902,03/19/2020,Bronx,191,554,605,2271
315,03/19/2020,0.031,29,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/19/2020,Bronx,191,554,605,2271
316,03/20/2020,0.035,32,IS 52,17,100.0,Bronx,40.816,-73.902,03/20/2020,Bronx,297,851,884,3155
317,03/20/2020,0.037000000000000005,34,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/20/2020,Bronx,297,851,884,3155
318,03/21/2020,0.039,36,IS 52,17,100.0,Bronx,40.816,-73.902,03/21/2020,Bronx,367,1218,1044,4199
319,03/21/2020,0.040999999999999995,38,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/21/2020,Bronx,367,1218,1044,4199
320,03/22/2020,0.039,36,IS 52,17,100.0,Bronx,40.816,-73.902,03/22/2020,Bronx,606,1824,1276,5475
321,03/22/2020,0.040999999999999995,38,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/22/2020,Bronx,606,1824,1276,5475
322,03/23/2020,0.027000000000000003,25,IS 52,17,100.0,Bronx,40.816,-73.902,03/23/2020,Bronx,455,2279,970,6445
323,03/23/2020,0.036000000000000004,33,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/23/2020,Bronx,455,2279,970,6445
324,03/24/2020,0.036000000000000004,33,IS 52,17,100.0,Bronx,40.816,-73.902,03/24/2020,Bronx,611,2890,1188,7633
325,03/24/2020,0.039,36,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/24/2020,Bronx,611,2890,1188,7633
326,03/25/2020,0.033,31,IS 52,17,100.0,Bronx,40.816,-73.902,03/25/2020,Bronx,838,3728,1770,9403
327,03/25/2020,0.036000000000000004,33,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/25/2020,Bronx,838,3728,1770,9403
328,03/26/2020,0.031,29,IS 52,17,100.0,Bronx,40.816,-73.902,03/26/2020,Bronx,829,4557,1428,10831
329,03/26/2020,0.035,32,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/26/2020,Bronx,829,4557,1428,10831
330,03/27/2020,0.043,40,IS 52,17,100.0,Bronx,40.816,-73.902,03/27/2020,Bronx,846,5403,1478,12309
331,03/27/2020,0.046,43,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/27/2020,Bronx,846,5403,1478,12309
332,03/28/2020,0.040999999999999995,38,IS 52,17,100.0,Bronx,40.816,-73.902,03/28/2020,Bronx,901,6304,1529,13838
333,03/28/2020,0.044000000000000004,41,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/28/2020,Bronx,901,6304,1529,13838
334,03/29/2020,0.04,37,IS 52,17,100.0,Bronx,40.816,-73.902,03/29/2020,Bronx,658,6962,1160,14998
335,03/29/2020,0.043,40,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/29/2020,Bronx,658,6962,1160,14998
336,03/30/2020,0.027000000000000003,25,IS 52,17,100.0,Bronx,40.816,-73.902,03/30/2020,Bronx,804,7766,1341,16339
337,03/30/2020,0.031,29,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/30/2020,Bronx,804,7766,1341,16339
338,03/31/2020,0.034,31,IS 52,17,100.0,Bronx,40.816,-73.902,03/31/2020,Bronx,1095,8861,1818,18157
339,03/31/2020,0.039,36,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,03/31/2020,Bronx,1095,8861,1818,18157
340,04/01/2020,0.04,37,IS 52,17,100.0,Bronx,40.816,-73.902,04/01/2020,Bronx,1066,9927,1754,19911
341,04/01/2020,0.043,40,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/01/2020,Bronx,1066,9927,1754,19911
342,04/02/2020,0.037000000000000005,34,IS 52,17,100.0,Bronx,40.816,-73.902,04/02/2020,Bronx,1159,11086,1946,21857
343,04/02/2020,0.040999999999999995,38,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/02/2020,Bronx,1159,11086,1946,21857
344,04/03/2020,0.03,28,IS 52,17,100.0,Bronx,40.816,-73.902,04/03/2020,Bronx,1229,12315,2108,23965
345,04/03/2020,0.033,31,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/03/2020,Bronx,1229,12315,2108,23965
346,04/04/2020,0.035,32,IS 52,17,100.0,Bronx,40.816,-73.902,04/04/2020,Bronx,1053,13368,1778,25743
347,04/04/2020,0.038,35,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/04/2020,Bronx,1053,13368,1778,25743
348,04/05/2020,0.024,22,IS 52,17,100.0,Bronx,40.816,-73.902,04/05/2020,Bronx,959,14327,1628,27371
349,04/05/2020,0.027000000000000003,25,PFIZER LAB SITE,14,82.0,Bronx,40.8679,-73.87809,04/05/2020,Bronx,959,14327,1628,27371
350,04/06/2020,0.039,36,IS 52,17,100.0,Bronx,40.816,-73.902,04/06/2020,Bronx,1021,15348,1996,29367
351,04/06/2020,0.042,39,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/06/2020,Bronx,1021,15348,1996,29367
352,04/07/2020,0.044000000000000004,41,IS 52,17,100.0,Bronx,40.816,-73.902,04/07/2020,Bronx,1278,16626,2562,31929
353,04/07/2020,0.049,45,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/07/2020,Bronx,1278,16626,2562,31929
354,04/08/2020,0.036000000000000004,33,IS 52,17,100.0,Bronx,40.816,-73.902,04/08/2020,Bronx,1166,17792,2348,34277
355,04/08/2020,0.038,35,PFIZER LAB SITE,15,88.0,Bronx,40.8679,-73.87809,04/08/2020,Bronx,1166,17792,2348,34277
356,04/09/2020,0.04,37,IS 52,17,100.0,Bronx,40.816,-73.902,04/09/2020,Bronx,1368,19160,2637,36914
357,04/09/2020,0.043,40,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/09/2020,Bronx,1368,19160,2637,36914
358,04/10/2020,0.033,31,IS 52,17,100.0,Bronx,40.816,-73.902,04/10/2020,Bronx,1317,20477,2580,39494
359,04/10/2020,0.036000000000000004,33,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/10/2020,Bronx,1317,20477,2580,39494
360,04/11/2020,0.040999999999999995,38,IS 52,17,100.0,Bronx,40.816,-73.902,04/11/2020,Bronx,964,21441,2081,41575
361,04/11/2020,0.044000000000000004,41,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/11/2020,Bronx,964,21441,2081,41575
362,04/12/2020,0.043,40,IS 52,17,100.0,Bronx,40.816,-73.902,04/12/2020,Bronx,764,22205,1623,43198
363,04/12/2020,0.047,44,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/12/2020,Bronx,764,22205,1623,43198
364,04/13/2020,0.040999999999999995,38,IS 52,17,100.0,Bronx,40.816,-73.902,04/13/2020,Bronx,1061,23266,2294,45492
365,04/13/2020,0.043,40,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/13/2020,Bronx,1061,23266,2294,45492
366,04/14/2020,0.040999999999999995,38,IS 52,17,100.0,Bronx,40.816,-73.902,04/14/2020,Bronx,1387,24653,2622,48114
367,04/14/2020,0.045,42,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/14/2020,Bronx,1387,24653,2622,48114
368,04/15/2020,0.042,39,IS 52,17,100.0,Bronx,40.816,-73.902,04/15/2020,Bronx,1279,25932,2939,51053
369,04/15/2020,0.045,42,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/15/2020,Bronx,1279,25932,2939,51053
370,04/16/2020,0.038,35,IS 52,17,100.0,Bronx,40.816,-73.902,04/16/2020,Bronx,1103,27035,2793,53846
371,04/16/2020,0.040999999999999995,38,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/16/2020,Bronx,1103,27035,2793,53846
372,04/17/2020,0.039,36,IS 52,17,100.0,Bronx,40.816,-73.902,04/17/2020,Bronx,984,28019,2597,56443
373,04/17/2020,0.043,40,PFIZER LAB SITE,17,100.0,Bronx,40.8679,-73.87809,04/17/2020,Bronx,984,28019,2597,56443
374,04/18/2020,0.033,31,IS 52,17,100.0,Bronx,40.816,-73.902,04/18/2020,Bronx,804,28823,2162,58605
