,Date,Daily Max 1-hour SO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
3012,03/26/2020,12.2,17,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,03/26/2020,St. Lawrence,1,3,29,121
3013,03/27/2020,0.5,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,03/27/2020,St. Lawrence,5,8,82,203
3014,03/27/2020,6.2,9,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,03/27/2020,St. Lawrence,5,8,82,203
3015,03/28/2020,82.1,104,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,03/28/2020,St. Lawrence,4,12,65,268
3016,03/28/2020,2.3,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,03/28/2020,St. Lawrence,4,12,65,268
3017,03/29/2020,75.8,100,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,03/29/2020,St. Lawrence,1,13,44,312
3018,03/29/2020,2.1,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,03/29/2020,St. Lawrence,1,13,44,312
3019,03/30/2020,49.9,67,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,03/30/2020,St. Lawrence,17,30,74,386
3020,03/30/2020,0.7,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,03/30/2020,St. Lawrence,17,30,74,386
3021,03/31/2020,71.8,95,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,03/31/2020,St. Lawrence,4,34,32,418
3022,03/31/2020,0.6,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,03/31/2020,St. Lawrence,4,34,32,418
3023,04/01/2020,45.2,62,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/01/2020,St. Lawrence,5,39,30,448
3024,04/01/2020,1.2,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/01/2020,St. Lawrence,5,39,30,448
3025,04/02/2020,0.8,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/02/2020,St. Lawrence,4,43,54,502
3026,04/02/2020,0.6,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/02/2020,St. Lawrence,4,43,54,502
3027,04/03/2020,80.7,103,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/03/2020,St. Lawrence,9,52,81,583
3028,04/03/2020,0.3,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/03/2020,St. Lawrence,9,52,81,583
3029,04/04/2020,30.1,43,Alcoa West,22,92.0,St. Lawrence,44.955468000943206,-74.9078,04/04/2020,St. Lawrence,3,55,46,629
3030,04/04/2020,1.2,1,Alcoa East,23,96.0,St. Lawrence,44.9654120009432,-74.875,04/04/2020,St. Lawrence,3,55,46,629
3031,04/05/2020,1.0,1,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/05/2020,St. Lawrence,4,59,43,672
3032,04/05/2020,13.3,19,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/05/2020,St. Lawrence,4,59,43,672
3033,04/06/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/06/2020,St. Lawrence,1,60,64,736
3034,04/06/2020,18.4,26,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/06/2020,St. Lawrence,1,60,64,736
3035,04/07/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/07/2020,St. Lawrence,9,69,69,805
3036,04/07/2020,11.7,16,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/07/2020,St. Lawrence,9,69,69,805
3037,04/08/2020,88.7,106,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/08/2020,St. Lawrence,7,76,50,855
3038,04/08/2020,2.2,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/08/2020,St. Lawrence,7,76,50,855
3039,04/09/2020,8.3,11,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/09/2020,St. Lawrence,2,78,24,879
3040,04/09/2020,20.0,29,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/09/2020,St. Lawrence,2,78,24,879
3041,04/10/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/10/2020,St. Lawrence,2,80,19,898
3042,04/10/2020,35.7,50,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/10/2020,St. Lawrence,2,80,19,898
3043,04/11/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/11/2020,St. Lawrence,5,85,65,963
3044,04/11/2020,7.5,10,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/11/2020,St. Lawrence,5,85,65,963
3045,04/12/2020,0.8,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/12/2020,St. Lawrence,4,89,47,1010
3046,04/12/2020,1.7,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/12/2020,St. Lawrence,4,89,47,1010
3047,04/13/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/13/2020,St. Lawrence,3,92,29,1039
3048,04/13/2020,22.7,31,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/13/2020,St. Lawrence,3,92,29,1039
3049,04/14/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/14/2020,St. Lawrence,0,92,7,1046
3050,04/14/2020,39.2,55,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/14/2020,St. Lawrence,0,92,7,1046
3051,04/15/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/15/2020,St. Lawrence,1,93,48,1094
3052,04/15/2020,22.9,31,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/15/2020,St. Lawrence,1,93,48,1094
3053,04/16/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/16/2020,St. Lawrence,3,96,16,1110
3054,04/16/2020,11.9,16,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/16/2020,St. Lawrence,3,96,16,1110
3055,04/17/2020,0.8,0,Alcoa West,23,96.0,St. Lawrence,44.955468000943206,-74.9078,04/17/2020,St. Lawrence,2,98,6,1116
3056,04/17/2020,31.7,44,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/17/2020,St. Lawrence,2,98,6,1116
3057,04/18/2020,0.8,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/18/2020,St. Lawrence,7,105,25,1141
3058,04/18/2020,7.7,10,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/18/2020,St. Lawrence,7,105,25,1141
3059,04/19/2020,0.8,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/19/2020,St. Lawrence,5,110,24,1165
3060,04/19/2020,12.4,17,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/19/2020,St. Lawrence,5,110,24,1165
3061,04/20/2020,4.4,6,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/20/2020,St. Lawrence,10,120,17,1182
3062,04/20/2020,2.0,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/20/2020,St. Lawrence,10,120,17,1182
3063,04/21/2020,0.9,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/21/2020,St. Lawrence,3,123,6,1188
3064,04/21/2020,16.4,23,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/21/2020,St. Lawrence,3,123,6,1188
3065,04/22/2020,0.9,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/22/2020,St. Lawrence,16,139,94,1282
3066,04/22/2020,0.9,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/22/2020,St. Lawrence,16,139,94,1282
3067,04/23/2020,2.5,3,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/23/2020,St. Lawrence,5,144,37,1319
3068,04/23/2020,5.7,7,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/23/2020,St. Lawrence,5,144,37,1319
3069,04/24/2020,98.1,111,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/24/2020,St. Lawrence,12,156,64,1383
3070,04/24/2020,2.2,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/24/2020,St. Lawrence,12,156,64,1383
3071,04/25/2020,6.3,9,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/25/2020,St. Lawrence,11,167,36,1419
3072,04/25/2020,2.5,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/25/2020,St. Lawrence,11,167,36,1419
3073,04/26/2020,87.5,106,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/26/2020,St. Lawrence,2,169,27,1446
3074,04/26/2020,2.4,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/26/2020,St. Lawrence,2,169,27,1446
3075,04/27/2020,61.9,82,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/27/2020,St. Lawrence,1,170,19,1465
3076,04/27/2020,2.0,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/27/2020,St. Lawrence,1,170,19,1465
3077,04/28/2020,31.1,44,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/28/2020,St. Lawrence,0,170,84,1549
3078,04/28/2020,0.9,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/28/2020,St. Lawrence,0,170,84,1549
3079,04/29/2020,69.7,92,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/29/2020,St. Lawrence,3,173,277,1826
3080,04/29/2020,0.5,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/29/2020,St. Lawrence,3,173,277,1826
3081,04/30/2020,0.8,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,04/30/2020,St. Lawrence,3,176,157,1983
3082,04/30/2020,0.3,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,04/30/2020,St. Lawrence,3,176,157,1983
3083,05/01/2020,0.6,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/01/2020,St. Lawrence,0,176,130,2113
3084,05/01/2020,9.1,13,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/01/2020,St. Lawrence,0,176,130,2113
3085,05/02/2020,1.2,1,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/02/2020,St. Lawrence,1,177,125,2238
3086,05/02/2020,10.9,14,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/02/2020,St. Lawrence,1,177,125,2238
3087,05/03/2020,12.7,17,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/03/2020,St. Lawrence,1,178,85,2323
3088,05/03/2020,37.7,52,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/03/2020,St. Lawrence,1,178,85,2323
3089,05/04/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/04/2020,St. Lawrence,0,178,38,2361
3090,05/04/2020,0.4,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/04/2020,St. Lawrence,0,178,38,2361
3091,05/05/2020,0.5,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/05/2020,St. Lawrence,2,180,34,2395
3092,05/05/2020,2.4,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/05/2020,St. Lawrence,2,180,34,2395
3093,05/06/2020,16.8,23,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/06/2020,St. Lawrence,1,181,53,2448
3094,05/06/2020,1.5,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/06/2020,St. Lawrence,1,181,53,2448
3095,05/07/2020,0.9,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/07/2020,St. Lawrence,6,187,845,3293
3096,05/07/2020,11.9,16,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/07/2020,St. Lawrence,6,187,845,3293
3097,05/08/2020,0.5,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/08/2020,St. Lawrence,0,187,164,3457
3098,05/08/2020,3.0,4,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/08/2020,St. Lawrence,0,187,164,3457
3099,05/09/2020,0.6,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/09/2020,St. Lawrence,0,187,51,3508
3100,05/09/2020,3.9,4,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/09/2020,St. Lawrence,0,187,51,3508
3101,05/10/2020,0.6,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/10/2020,St. Lawrence,3,190,47,3555
3102,05/10/2020,40.4,56,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/10/2020,St. Lawrence,3,190,47,3555
3103,05/11/2020,0.5,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/11/2020,St. Lawrence,1,191,18,3573
3104,05/11/2020,4.3,6,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/11/2020,St. Lawrence,1,191,18,3573
3105,05/12/2020,0.3,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/12/2020,St. Lawrence,1,192,151,3724
3106,05/12/2020,10.1,14,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/12/2020,St. Lawrence,1,192,151,3724
3107,05/13/2020,0.5,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/13/2020,St. Lawrence,0,192,105,3829
3108,05/13/2020,2.0,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/13/2020,St. Lawrence,0,192,105,3829
3109,05/14/2020,0.8,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/14/2020,St. Lawrence,0,192,332,4161
3110,05/14/2020,4.6,6,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/14/2020,St. Lawrence,0,192,332,4161
3111,05/15/2020,17.1,24,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/15/2020,St. Lawrence,0,192,1456,5617
3112,05/15/2020,0.9,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/15/2020,St. Lawrence,0,192,1456,5617
3113,05/16/2020,0.2,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/16/2020,St. Lawrence,0,192,205,5822
3114,05/16/2020,3.2,4,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/16/2020,St. Lawrence,0,192,205,5822
3115,05/17/2020,38.9,54,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/17/2020,St. Lawrence,0,192,239,6061
3116,05/17/2020,1.1,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/17/2020,St. Lawrence,0,192,239,6061
3117,05/18/2020,78.9,102,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/18/2020,St. Lawrence,0,192,71,6132
3118,05/18/2020,2.2,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/18/2020,St. Lawrence,0,192,71,6132
3119,05/19/2020,82.6,104,Alcoa West,23,96.0,St. Lawrence,44.955468000943206,-74.9078,05/19/2020,St. Lawrence,3,195,173,6305
3120,05/19/2020,1.6,1,Alcoa East,23,96.0,St. Lawrence,44.9654120009432,-74.875,05/19/2020,St. Lawrence,3,195,173,6305
3121,05/20/2020,18.9,26,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/20/2020,St. Lawrence,0,195,504,6809
3122,05/20/2020,5.9,7,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/20/2020,St. Lawrence,0,195,504,6809
3123,05/21/2020,0.4,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/21/2020,St. Lawrence,0,195,349,7158
3124,05/21/2020,16.9,23,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/21/2020,St. Lawrence,0,195,349,7158
3125,05/22/2020,0.7,0,Alcoa West,23,96.0,St. Lawrence,44.955468000943206,-74.9078,05/22/2020,St. Lawrence,1,196,333,7491
3126,05/22/2020,3.7,4,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/22/2020,St. Lawrence,1,196,333,7491
3127,05/23/2020,114.9,118,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/23/2020,St. Lawrence,1,197,301,7792
3128,05/23/2020,2.1,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/23/2020,St. Lawrence,1,197,301,7792
3129,05/24/2020,79.8,102,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/24/2020,St. Lawrence,0,197,114,7906
3130,05/24/2020,5.8,7,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/24/2020,St. Lawrence,0,197,114,7906
3131,05/25/2020,0.5,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/25/2020,St. Lawrence,0,197,60,7966
3132,05/25/2020,1.1,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/25/2020,St. Lawrence,0,197,60,7966
3133,05/26/2020,2.7,3,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/26/2020,St. Lawrence,3,200,78,8044
3134,05/26/2020,3.2,4,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/26/2020,St. Lawrence,3,200,78,8044
3135,05/27/2020,0.6,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/27/2020,St. Lawrence,1,201,227,8271
3136,05/27/2020,7.8,10,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/27/2020,St. Lawrence,1,201,227,8271
3137,05/28/2020,0.0,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/28/2020,St. Lawrence,1,202,447,8718
3138,05/28/2020,1.3,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/28/2020,St. Lawrence,1,202,447,8718
3139,05/29/2020,0.2,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/29/2020,St. Lawrence,0,202,136,8854
3140,05/29/2020,4.7,6,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/29/2020,St. Lawrence,0,202,136,8854
3141,05/30/2020,0.3,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/30/2020,St. Lawrence,2,204,303,9157
3142,05/30/2020,6.8,9,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/30/2020,St. Lawrence,2,204,303,9157
3143,05/31/2020,0.4,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,05/31/2020,St. Lawrence,1,205,472,9629
3144,05/31/2020,4.4,6,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,05/31/2020,St. Lawrence,1,205,472,9629
3145,06/01/2020,12.1,17,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/01/2020,St. Lawrence,0,205,106,9735
3146,06/01/2020,5.2,7,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/01/2020,St. Lawrence,0,205,106,9735
3147,06/02/2020,1.0,1,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/02/2020,St. Lawrence,1,206,324,10059
3148,06/02/2020,2.6,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/02/2020,St. Lawrence,1,206,324,10059
3149,06/03/2020,7.0,10,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/03/2020,St. Lawrence,1,207,293,10352
3150,06/03/2020,1.6,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/03/2020,St. Lawrence,1,207,293,10352
3151,06/04/2020,0.5,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/04/2020,St. Lawrence,0,207,451,10803
3152,06/04/2020,5.2,7,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/04/2020,St. Lawrence,0,207,451,10803
3153,06/05/2020,5.6,7,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/05/2020,St. Lawrence,2,209,477,11280
3154,06/05/2020,7.5,10,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/05/2020,St. Lawrence,2,209,477,11280
3155,06/06/2020,2.8,3,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/06/2020,St. Lawrence,0,209,382,11662
3156,06/06/2020,4.8,6,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/06/2020,St. Lawrence,0,209,382,11662
3157,06/07/2020,0.2,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/07/2020,St. Lawrence,0,209,539,12201
3158,06/07/2020,0.8,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/07/2020,St. Lawrence,0,209,539,12201
3159,06/08/2020,0.4,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/08/2020,St. Lawrence,0,209,220,12421
3160,06/08/2020,5.6,7,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/08/2020,St. Lawrence,0,209,220,12421
3161,06/09/2020,5.8,7,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/09/2020,St. Lawrence,0,209,170,12591
3162,06/09/2020,0.9,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/09/2020,St. Lawrence,0,209,170,12591
3163,06/10/2020,28.1,40,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/10/2020,St. Lawrence,3,212,256,12847
3164,06/10/2020,1.8,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/10/2020,St. Lawrence,3,212,256,12847
3165,06/11/2020,0.2,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/11/2020,St. Lawrence,2,214,427,13274
3166,06/11/2020,20.6,29,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/11/2020,St. Lawrence,2,214,427,13274
3167,06/12/2020,0.7,0,Alcoa West,18,75.0,St. Lawrence,44.955468000943206,-74.9078,06/12/2020,St. Lawrence,0,214,368,13642
3168,06/12/2020,13.6,19,Alcoa East,21,88.0,St. Lawrence,44.9654120009432,-74.875,06/12/2020,St. Lawrence,0,214,368,13642
3169,06/13/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/13/2020,St. Lawrence,1,215,383,14025
3170,06/13/2020,0.5,0,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/13/2020,St. Lawrence,1,215,383,14025
3171,06/14/2020,16.6,23,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/14/2020,St. Lawrence,0,215,222,14247
3172,06/14/2020,1.4,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/14/2020,St. Lawrence,0,215,222,14247
3173,06/15/2020,40.3,56,Alcoa West,21,88.0,St. Lawrence,44.955468000943206,-74.9078,06/15/2020,St. Lawrence,0,215,190,14437
3174,06/15/2020,4.2,6,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/15/2020,St. Lawrence,0,215,190,14437
3175,06/16/2020,6.5,9,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/16/2020,St. Lawrence,0,215,226,14663
3176,06/16/2020,18.5,26,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/16/2020,St. Lawrence,0,215,226,14663
3177,06/17/2020,0.6,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/17/2020,St. Lawrence,0,215,246,14909
3178,06/17/2020,5.9,7,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/17/2020,St. Lawrence,0,215,246,14909
3179,06/18/2020,0.0,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/18/2020,St. Lawrence,0,215,216,15125
3180,06/18/2020,7.0,10,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/18/2020,St. Lawrence,0,215,216,15125
3181,06/19/2020,0.3,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/19/2020,St. Lawrence,1,216,352,15477
3182,06/19/2020,16.6,23,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/19/2020,St. Lawrence,1,216,352,15477
3183,06/20/2020,0.8,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/20/2020,St. Lawrence,0,216,266,15743
3184,06/20/2020,3.7,4,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/20/2020,St. Lawrence,0,216,266,15743
3185,06/21/2020,3.0,4,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/21/2020,St. Lawrence,1,217,271,16014
3186,06/21/2020,2.0,3,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/21/2020,St. Lawrence,1,217,271,16014
3187,06/22/2020,0.4,0,Alcoa West,22,92.0,St. Lawrence,44.955468000943206,-74.9078,06/22/2020,St. Lawrence,0,217,153,16167
3188,06/22/2020,1.5,1,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/22/2020,St. Lawrence,0,217,153,16167
3189,06/23/2020,0.4,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/23/2020,St. Lawrence,0,217,99,16266
3190,06/23/2020,4.2,6,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/23/2020,St. Lawrence,0,217,99,16266
3191,06/24/2020,0.4,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/24/2020,St. Lawrence,0,217,249,16515
3192,06/24/2020,21.6,30,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/24/2020,St. Lawrence,0,217,249,16515
3193,06/25/2020,0.6,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/25/2020,St. Lawrence,1,218,282,16797
3194,06/25/2020,17.1,24,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/25/2020,St. Lawrence,1,218,282,16797
3195,06/26/2020,0.7,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/26/2020,St. Lawrence,0,218,315,17112
3196,06/26/2020,11.9,16,Alcoa East,24,100.0,St. Lawrence,44.9654120009432,-74.875,06/26/2020,St. Lawrence,0,218,315,17112
3197,06/27/2020,0.6,0,Alcoa West,24,100.0,St. Lawrence,44.955468000943206,-74.9078,06/27/2020,St. Lawrence,0,218,435,17547
